iters,fevals,fitness,time
0,6,0.037202491662017854,0.0009999275207519531
1,9,0.03862394421937979,0.0009999275207519531
2,12,0.0386918080985613,0.0009999275207519531
3,14,0.0386918080985613,0.0009999275207519531
4,16,0.03885991368278009,0.0009999275207519531
5,18,0.03885991368278009,0.0009999275207519531
6,20,0.03928420107033947,0.0009999275207519531
7,22,0.03928420107033947,0.0009999275207519531
8,24,0.03928420107033947,0.0009999275207519531
9,26,0.03928420107033947,0.0009999275207519531
10,28,0.03928420107033947,0.0009999275207519531
11,30,0.03928420107033947,0.0009999275207519531
12,32,0.03928420107033947,0.0009999275207519531
13,35,0.04035755712567057,0.0009999275207519531
14,37,0.04035755712567057,0.0009999275207519531
15,39,0.04035755712567057,0.0009999275207519531
16,43,0.04102653990389181,0.0009999275207519531
17,46,0.04335872141273207,0.0009999275207519531
18,49,0.04388817183792529,0.0009999275207519531
19,51,0.04388817183792529,0.0009999275207519531
20,53,0.04388817183792529,0.0009999275207519531
21,55,0.04388817183792529,0.0009999275207519531
22,57,0.04388817183792529,0.0009999275207519531
23,59,0.04388817183792529,0.0009999275207519531
24,61,0.04582810753405375,0.0009999275207519531
25,63,0.04582810753405375,0.0009999275207519531
26,66,0.046459375374133006,0.0009999275207519531
27,68,0.046459375374133006,0.0009999275207519531
28,70,0.04655375091001345,0.0009999275207519531
29,72,0.04655375091001345,0.0009999275207519531
30,74,0.04655375091001345,0.0019998550415039062
31,77,0.046594589496113455,0.0019998550415039062
32,79,0.046594589496113455,0.0019998550415039062
33,81,0.046594589496113455,0.0019998550415039062
34,84,0.04783991226731177,0.0019998550415039062
35,86,0.04783991226731177,0.0019998550415039062
36,88,0.04783991226731177,0.0019998550415039062
37,90,0.04783991226731177,0.0019998550415039062
38,92,0.04783991226731177,0.0019998550415039062
39,94,0.04783991226731177,0.0019998550415039062
40,96,0.048245166749055775,0.0019998550415039062
41,99,0.04863274198882406,0.0019998550415039062
42,101,0.04863274198882406,0.0019998550415039062
43,103,0.04863274198882406,0.0019998550415039062
44,105,0.04863274198882406,0.0019998550415039062
45,107,0.04863274198882406,0.0019998550415039062
46,109,0.04863274198882406,0.0019998550415039062
47,111,0.04863274198882406,0.0019998550415039062
48,113,0.04863274198882406,0.0019998550415039062
49,116,0.04898859259198046,0.0019998550415039062
50,118,0.04898859259198046,0.0019998550415039062
51,120,0.04898859259198046,0.0019998550415039062
52,122,0.04898859259198046,0.0019998550415039062
53,124,0.04898859259198046,0.0019998550415039062
54,126,0.04898859259198046,0.0019998550415039062
55,128,0.04898859259198046,0.0019998550415039062
56,130,0.04898859259198046,0.0019998550415039062
57,132,0.04898859259198046,0.0019998550415039062
